left,1.7060234546661377,
left,2.054670572280884,
left,2.4809441566467285,
left,3.3196895122528076,
left,3.6480352878570557,
left,4.095693349838257,
down,4.903947114944458,
up,5.303428649902344,
right,5.671595811843872,
right,6.095691204071045,
right,6.512857675552368,
right,6.722219228744507,
right,6.951215028762817,
left,7.263213157653809,
left,7.471690654754639,
left,7.685477018356323,
down,8.054670572280884,
up,8.262872219085693,
right,8.442919254302979,
left,8.617330074310303,
down,8.799077987670898,
up,9.03397822380066,
right,9.260292053222656,
right,9.697108745574951,
left,9.720118284225464,
down,10.505093097686768,
left,10.530439615249634,
down,11.256535053253174,
left,11.28109335899353,
down,11.431037187576294,
left,11.438049077987671,
down,11.691106796264648,
left,11.710092306137085,
right,12.062359809875488,
up,12.078890323638916,
right,12.304159164428711,
up,12.322157621383667,
right,12.467445611953735,
up,12.480471849441528,
up,12.895676851272583,
down,13.719693899154663,
left,14.49569582939148,
down,14.687688112258911,
right,14.887124300003052,
left,15.303695440292358,
down,15.518265724182129,
right,15.69467544555664,
up,16.082003355026245,
up,16.48828387260437,
up,16.91969585418701,
up,17.34341073036194,
down,17.712212562561035,
down,18.10292911529541,
down,18.48804473876953,
right,18.623181581497192,
left,18.7035014629364,
right,18.830673456192017,
left,18.91067337989807,
right,19.047245740890503,
left,19.118675708770752,
right,19.27935242652893,
down,20.935697317123413,
down,21.691046953201294,
up,22.503697395324707,
right,22.911925792694092,
left,23.070674657821655,
down,23.439692735671997,
up,24.135697841644287,
up,24.49569821357727,
left,24.679240465164185,
left,25.064144372940063,
down,25.231691598892212,
right,25.68822145462036,
right,26.520326852798462,
down,27.25576686859131,
left,27.67867612838745,
up,28.111592769622803,
right,28.86530876159668,
left,28.888309955596924,
down,29.712133169174194,
down,30.47169852256775,
up,30.568204641342163,
down,30.659287452697754,
up,30.742371797561646,
down,30.791711807250977,
up,30.91067600250244,
down,30.981197118759155,
up,31.081931352615356,
down,31.13522982597351,
up,31.238678455352783,
down,31.30311942100525,
up,31.423107624053955,
down,31.487140417099,
up,31.61151909828186,
down,31.690085887908936,
up,31.77504801750183,
down,31.831076860427856,
right,32.1356987953186,
left,32.895700454711914,
down,34.07169818878174,
down,34.489219427108765,
up,35.2956178188324,
right,36.08926582336426,
left,36.1127815246582,
down,36.88125038146973,
down,37.28768348693848,
down,37.6797034740448,
up,38.51170063018799,
up,40.12736392021179,
left,41.69570302963257,
right,42.488255739212036,
left,43.256534814834595,
right,43.48342037200928,
left,43.63895225524902,
right,43.855151891708374,
left,44.014893531799316,
right,44.15151405334473,
left,44.21796250343323,
right,44.34256958961487,
left,44.427695989608765,
right,44.49468231201172,
left,44.59909129142761,
right,44.67843770980835,
left,44.750680446624756,
right,44.84770464897156,
left,44.894681215286255,
down,46.512187480926514,
down,46.87872242927551,
down,47.287704944610596,
up,47.711182594299316,
down,48.10337781906128,
up,48.48113536834717,
down,48.88144826889038,
down,49.28835940361023,
right,49.68927478790283,
right,50.11068272590637,
left,50.47900629043579,
right,50.85617995262146,
left,51.263391733169556,
down,51.45493769645691,
right,51.684504985809326,
up,51.86642503738403,
down,52.070894956588745,
left,52.25570058822632,
up,52.423420667648315,
right,52.6231153011322,
left,52.825199365615845,
right,53.24768877029419,
left,53.26169967651367,
right,53.66529560089111,
left,53.68329095840454,
down,54.47170639038086,
up,54.87970447540283,
up,55.27970480918884,
left,55.30668902397156,
down,56.03967499732971,
down,56.89560866355896,
up,57.70441555976868,
right,57.878684759140015,
down,58.09046983718872,
left,58.26331162452698,
down,58.439979553222656,
right,58.623587131500244,
up,58.840832471847534,
down,59.26340293884277,
down,59.648629665374756,
down,60.06368088722229,
right,60.47170877456665,
left,60.87970852851868,
left,61.08840775489807,
left,61.27577090263367,
down,61.67819690704346,
down,62.47105407714844,
up,62.91559958457947,
up,63.102686166763306,
up,63.29527759552002,
right,63.65586042404175,
left,64.06045699119568,
down,64.26316237449646,
left,64.79323959350586,
down,65.09513545036316,
up,65.65636229515076,
up,66.20823121070862,
up,66.84468388557434,
up,67.29405117034912,
up,67.87970852851868,
right,68.52757930755615,
right,68.87068796157837,
up,68.90268802642822,
right,69.47270965576172,
up,69.49670767784119,
down,70.0805435180664,
left,70.51991271972656,
right,70.71182894706726,
left,70.88114953041077,
right,71.10247159004211,
left,71.25591564178467,
right,71.43117451667786,
left,71.66057658195496,
right,71.73744297027588,
left,71.82971978187561,
right,71.9353015422821,
left,71.99069046974182,
right,72.10328984260559,
down,72.8717110157013,
down,73.26268935203552,
down,73.69639801979065,
down,73.87000894546509,
up,74.0626893043518,
down,74.48850703239441,
up,75.28039574623108,
up,75.74683237075806,
up,76.11916542053223,
up,76.87965703010559,
right,77.26365804672241,
left,77.47791266441345,
down,77.68722772598267,
up,78.10368967056274,
up,78.51267600059509,
left,78.86556243896484,
up,79.05546736717224,
left,79.1816954612732,
up,79.31117844581604,
left,79.38370680809021,
up,79.52651119232178,
left,79.61976766586304,
up,79.71103191375732,
left,79.78269100189209,
up,79.87869143486023,
left,79.95115351676941,
up,80.06864356994629,
up,80.51171278953552,
right,80.88770198822021,
down,81.28056406974792,
right,81.68654894828796,
down,82.08760094642639,
down,82.48856735229492,
down,82.87105917930603,
up,83.28857684135437,
right,83.67169737815857,
right,84.063312292099,
right,84.47069263458252,
left,84.87988924980164,
down,85.0709319114685,
right,85.27869462966919,
up,85.46269178390503,
left,85.64669132232666,
down,85.8546929359436,
right,86.0546932220459,
up,86.24668598175049,
left,86.44663262367249,
