right,13.377052545547485,
right,13.672699213027954,
right,14.128900289535522,
right,14.459005355834961,
right,14.914415121078491,
right,15.145875215530396,
right,15.40103030204773,
left,15.6338791847229,
down,15.896822452545166,
up,16.12888264656067,
up,16.633906602859497,
left,17.177062273025513,
down,17.625882863998413,
left,17.71299719810486,
down,17.936003923416138,
left,18.192676544189453,
right,18.561243295669556,
up,18.9455726146698,
down,19.168752670288086,
left,19.288983821868896,
down,19.36119771003723,
left,19.521063327789307,
down,19.617170095443726,
left,19.841915369033813,
down,20.11403250694275,
right,20.330082416534424,
up,20.59402108192444,
down,20.81736707687378,
left,21.074217796325684,
down,21.465027332305908,
left,21.561217069625854,
down,21.849974870681763,
up,22.080005884170532,
right,22.433022022247314,
down,22.585027933120728,
left,22.84100031852722,
up,23.0654456615448,
left,23.193711757659912,
down,23.345955848693848,
right,23.4580237865448,
down,23.56095838546753,
up,23.81600522994995,
left,24.04900336265564,
right,24.80921697616577,
down,25.024956226348877,
left,25.40102744102478,
up,25.504979133605957,
left,25.897035121917725,
up,26.000005960464478,
left,26.257745027542114,
down,26.498814582824707,
left,26.688947200775146,
right,26.92136001586914,
down,27.137595415115356,
left,27.257351398468018,
down,27.371022701263428,
left,27.46594262123108,
down,27.57811450958252,
left,27.677957773208618,
left,27.92899489402771,
up,28.13702392578125,
left,28.265273809432983,
down,28.417852640151978,
left,28.553313732147217,
down,28.641872882843018,
right,28.873234033584595,
left,29.257057428359985,
down,29.402000904083252,
up,29.7443745136261,
left,29.85662293434143,
down,30.137030124664307,
right,30.353612184524536,
up,30.593101739883423,
left,30.81599760055542,
down,31.049131870269775,
left,31.169532775878906,
down,31.305031061172485,
left,31.39428973197937,
down,31.5060031414032,
right,31.777507543563843,
right,32.25847673416138,
down,32.65727472305298,
up,32.80807042121887,
up,33.30584478378296,
up,33.425986528396606,
up,33.648985385894775,
left,33.842087268829346,
left,34.16159462928772,
left,34.28099322319031,
left,34.49697303771973,
down,34.7370331287384,
left,34.849164724349976,
down,34.9772207736969,
left,35.02602696418762,
down,35.16004037857056,
right,35.207080602645874,
left,35.43217611312866,
down,35.65913772583008,
left,35.92896127700806,
down,36.177018880844116,
left,36.39336895942688,
up,36.673049449920654,
right,37.026002407073975,
down,37.169031620025635,
left,37.41724896430969,
down,37.66401124000549,
up,38.0408399105072,
down,38.16943144798279,
left,38.40922713279724,
down,38.64903450012207,
left,38.76980686187744,
down,38.88818407058716,
left,39.04895043373108,
down,39.11408567428589,
right,39.11608290672302,
left,39.410086154937744,
left,39.63205552101135,
left,40.41756510734558,
right,40.63290977478027,
left,41.00103497505188,
right,41.12107968330383,
down,41.49601173400879,
up,41.59410095214844,
left,41.8092098236084,
right,42.07259726524353,
down,42.313257932662964,
up,42.55321407318115,
left,42.785094022750854,
down,42.92111372947693,
left,43.00103807449341,
down,43.129411697387695,
left,43.233253717422485,
right,43.5127170085907,
down,43.77710843086243,
up,43.90565514564514,
left,43.993162393569946,
down,44.10540246963501,
down,44.23228120803833,
right,44.52103543281555,
left,44.913068532943726,
up,45.025105237960815,
down,45.225038290023804,
right,45.50401210784912,
left,45.744624376297,
up,45.96001172065735,
down,46.232110261917114,
right,46.4741747379303,
down,46.737141370773315,
left,46.81749224662781,
down,46.95324921607971,
left,47.073355197906494,
down,47.16860032081604,
right,47.43319034576416,
right,47.93652129173279,
down,48.337034702301025,
left,48.426111698150635,
right,48.97714972496033,
down,49.29708504676819,
up,49.40161681175232,
left,49.89019966125488,
down,50.44903612136841,
right,50.92103552818298,
up,51.38516020774841,
left,51.89806795120239,
down,52.22515821456909,
right,52.36903142929077,
up,52.60151767730713,
left,53.08169460296631,
down,53.32104301452637,
right,53.81703233718872,
up,54.30439567565918,
left,55.304014682769775,
right,55.785141944885254,
down,56.13707399368286,
up,56.25677275657654,
right,56.76104426383972,
down,57.08943819999695,
up,57.22748374938965,
left,57.73703861236572,
down,58.241127252578735,
right,58.71323871612549,
up,59.18524479866028,
down,59.657286167144775,
right,60.0654399394989,
up,60.265421867370605,
up,60.425267934799194,
left,60.87334394454956,
down,61.089255571365356,
left,61.321353912353516,
up,61.56158709526062,
right,61.96097373962402,
up,62.05630040168762,
down,63.02525806427002,
down,63.53704071044922,
left,63.89601755142212,
up,64.02529048919678,
right,64.52853608131409,
down,64.9293065071106,
up,65.04236483573914,
left,65.54401731491089,
down,66.08129382133484,
right,66.53704023361206,
down,67.01130056381226,
up,67.5047652721405,
down,67.87356519699097,
right,68.00165748596191,
left,68.17748236656189,
up,68.68103885650635,
down,68.9210422039032,
right,69.44140672683716,
up,69.95346450805664,
