right,0.5913465023040771,
left,1.1126437187194824,
right,1.6239476203918457,
left,2.0953235626220703,
down,2.5705409049987793,
left,2.614332914352417,
up,3.1108880043029785,
right,3.1599366664886475,
down,3.583597421646118,
up,4.07164192199707,
right,4.568811893463135,
left,5.0258777141571045,
down,5.583581924438477,
left,6.038707733154297,
up,6.322618722915649,
right,6.571978330612183,
down,6.750699996948242,
left,7.010429620742798,
up,7.239415407180786,
right,7.4897425174713135,
down,7.7520551681518555,
right,8.087816953659058,
down,8.575525999069214,
up,9.031409502029419,
left,9.559633016586304,
down,9.99174690246582,
right,10.487350463867188,
down,11.001616954803467,
right,11.023620843887329,
down,11.569795608520508,
left,11.583805322647095,
